Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
2199,CA-2015-135363,28/03/2015,02/04/2015,Standard Class,CK-12205,OFF-PA-10003177,16,3,0.2,5
2200,CA-2015-135363,28/03/2015,02/04/2015,Standard Class,CK-12205,OFF-PA-10000533,5,1,0.2,2
2201,US-2014-165659,01/06/2014,06/06/2014,Standard Class,LT-17110,FUR-FU-10001935,22,6,0.0,9
2202,US-2014-165659,01/06/2014,06/06/2014,Standard Class,LT-17110,TEC-PH-10002563,882,7,0.0,229
2203,CA-2015-138002,06/09/2015,12/09/2015,Standard Class,BT-11305,OFF-BI-10002160,6,2,0.2,2
2204,CA-2015-138002,06/09/2015,12/09/2015,Standard Class,BT-11305,FUR-FU-10004748,192,3,0.0,75
2205,CA-2015-128860,29/06/2015,05/07/2015,Standard Class,SC-20725,FUR-FU-10001473,20,1,0.2,2
2206,CA-2016-164350,10/09/2016,12/09/2016,Second Class,CG-12040,OFF-AR-10000538,68,3,0.2,8
2207,US-2014-103905,14/07/2014,20/07/2014,Standard Class,AW-10930,OFF-BI-10001098,30,7,0.8,-46
2208,US-2014-103905,14/07/2014,20/07/2014,Standard Class,AW-10930,TEC-PH-10001552,38,4,0.2,4
2209,CA-2015-129854,22/08/2015,26/08/2015,Standard Class,RB-19705,OFF-AR-10000390,17,4,0.0,8
2210,CA-2014-125556,14/11/2014,16/11/2014,Second Class,ML-17410,TEC-PH-10001079,833,7,0.0,233
2211,CA-2014-125556,14/11/2014,16/11/2014,Second Class,ML-17410,OFF-BI-10003460,44,10,0.0,21
2212,CA-2016-162313,27/11/2016,30/11/2016,First Class,VB-21745,OFF-AP-10003842,167,6,0.1,30
2213,CA-2017-107874,21/11/2017,25/11/2017,Standard Class,SW-20275,FUR-FU-10003535,27,1,0.0,11
2214,CA-2017-129378,01/10/2017,02/10/2017,First Class,NS-18505,OFF-BI-10002012,1,1,0.2,1
2215,CA-2017-129378,01/10/2017,02/10/2017,First Class,NS-18505,OFF-BI-10001922,62,13,0.2,21
2216,CA-2017-129378,01/10/2017,02/10/2017,First Class,NS-18505,OFF-AP-10000576,242,2,0.0,60
2217,CA-2017-129378,01/10/2017,02/10/2017,First Class,NS-18505,FUR-CH-10000553,109,4,0.2,10
2218,CA-2014-151953,20/09/2014,25/09/2014,Standard Class,DB-13555,OFF-AR-10003469,3,2,0.2,1
2219,CA-2017-130841,28/07/2017,01/08/2017,Standard Class,MH-17620,OFF-BI-10000145,10,4,0.2,4
2220,CA-2017-130841,28/07/2017,01/08/2017,Standard Class,MH-17620,OFF-ST-10001580,15,1,0.0,4
2221,CA-2017-130841,28/07/2017,01/08/2017,Standard Class,MH-17620,TEC-PH-10001817,1146,4,0.2,100
2222,CA-2015-131884,06/12/2015,06/12/2015,Same Day,DK-13375,TEC-PH-10001578,486,2,0.4,-89
2223,CA-2015-131884,06/12/2015,06/12/2015,Same Day,DK-13375,OFF-AR-10004078,37,8,0.2,5
2224,CA-2015-131884,06/12/2015,06/12/2015,Same Day,DK-13375,FUR-CH-10004860,71,1,0.3,-24
2225,CA-2017-121909,31/07/2017,05/08/2017,Standard Class,EA-14035,OFF-PA-10003790,55,3,0.2,18
2226,CA-2016-106383,19/03/2016,21/03/2016,Second Class,BT-11440,FUR-BO-10002202,72,1,0.7,-99
2227,CA-2017-130771,29/07/2017,03/08/2017,Standard Class,LA-16780,OFF-FA-10003059,3,2,0.2,0
2228,CA-2017-130771,29/07/2017,03/08/2017,Standard Class,LA-16780,TEC-PH-10002496,125,1,0.2,16
2229,CA-2016-139157,01/10/2016,05/10/2016,Standard Class,GM-14680,FUR-TA-10003238,331,1,0.4,-116
2230,CA-2014-128055,31/03/2014,05/04/2014,Standard Class,AA-10315,OFF-BI-10004390,674,2,0.2,253
2231,CA-2014-128055,31/03/2014,05/04/2014,Standard Class,AA-10315,OFF-AP-10002765,53,2,0.0,15
2232,CA-2017-157091,26/06/2017,01/07/2017,Standard Class,DB-13405,FUR-FU-10000293,526,5,0.0,32
2233,CA-2017-132122,09/07/2017,14/07/2017,Standard Class,JH-15820,OFF-ST-10003692,229,5,0.2,14
2234,CA-2015-123232,14/12/2015,16/12/2015,Second Class,DJ-13630,TEC-PH-10001051,320,4,0.2,36
2235,CA-2017-104066,05/12/2017,10/12/2017,Standard Class,QJ-19255,TEC-AC-10001013,205,7,0.0,68
2236,CA-2015-145849,15/09/2015,17/09/2015,Second Class,CT-11995,OFF-ST-10000025,191,2,0.0,11
2237,CA-2015-145849,15/09/2015,17/09/2015,Second Class,CT-11995,OFF-AR-10000817,24,8,0.0,8
2238,CA-2016-122322,15/07/2016,21/07/2016,Standard Class,RH-19510,OFF-SU-10000952,44,5,0.0,12
2239,CA-2017-166849,20/04/2017,26/04/2017,Standard Class,SJ-20125,FUR-FU-10004597,44,2,0.6,-52
2240,CA-2016-146633,15/11/2016,17/11/2016,Second Class,TG-21310,OFF-BI-10003527,1017,1,0.2,381
2241,CA-2016-146633,15/11/2016,17/11/2016,Second Class,TG-21310,OFF-BI-10002982,38,7,0.2,13
2242,US-2016-126893,26/11/2016,01/12/2016,Standard Class,CT-11995,TEC-PH-10004165,495,3,0.4,-115
2243,CA-2017-103380,21/11/2017,25/11/2017,Standard Class,BF-11005,OFF-ST-10003442,57,2,0.0,15
2244,CA-2017-103380,21/11/2017,25/11/2017,Standard Class,BF-11005,OFF-AR-10003856,6,2,0.0,1
2245,CA-2017-103380,21/11/2017,25/11/2017,Standard Class,BF-11005,OFF-FA-10004248,9,2,0.0,4
2246,CA-2017-103380,21/11/2017,25/11/2017,Standard Class,BF-11005,OFF-AP-10001492,9,1,0.0,2
2247,CA-2017-103380,21/11/2017,25/11/2017,Standard Class,BF-11005,TEC-PH-10004165,660,3,0.2,49
2248,CA-2015-116092,15/02/2015,18/02/2015,Second Class,JM-16195,OFF-PA-10004285,13,2,0.0,6
2249,CA-2015-116092,15/02/2015,18/02/2015,Second Class,JM-16195,OFF-BI-10001628,42,5,0.2,13
2250,CA-2015-116092,15/02/2015,18/02/2015,Second Class,JM-16195,OFF-BI-10000546,12,5,0.2,4
2251,CA-2015-116092,15/02/2015,18/02/2015,Second Class,JM-16195,OFF-AP-10001391,541,6,0.0,157
2252,CA-2015-116092,15/02/2015,18/02/2015,Second Class,JM-16195,OFF-PA-10000477,19,3,0.0,9
2253,CA-2016-117849,15/04/2016,17/04/2016,Second Class,JK-16120,OFF-PA-10004327,144,3,0.0,69
2254,CA-2015-169201,28/09/2015,01/10/2015,First Class,HG-14965,OFF-AP-10000696,43,3,0.0,14
2255,CA-2015-169201,28/09/2015,01/10/2015,First Class,HG-14965,OFF-AP-10002082,44,2,0.0,15
2256,CA-2016-164091,17/09/2016,22/09/2016,Standard Class,LA-16780,TEC-PH-10001944,438,3,0.0,131
2257,CA-2016-164091,17/09/2016,22/09/2016,Standard Class,LA-16780,FUR-FU-10004952,109,2,0.0,34
2258,CA-2017-105214,16/06/2017,19/06/2017,First Class,TS-21610,FUR-CH-10000015,1213,7,0.2,91
2259,CA-2017-105214,16/06/2017,19/06/2017,First Class,TS-21610,OFF-PA-10001776,19,2,0.0,9
2260,CA-2015-117611,08/11/2015,10/11/2015,Second Class,MZ-17335,OFF-FA-10002280,5,1,0.0,2
2261,CA-2015-117611,08/11/2015,10/11/2015,Second Class,MZ-17335,TEC-AC-10002049,372,3,0.0,67
2262,US-2015-137960,18/12/2015,18/12/2015,Same Day,MW-18220,TEC-AC-10002253,166,1,0.0,25
2263,CA-2017-122994,06/02/2017,09/02/2017,First Class,MV-17485,FUR-BO-10004015,360,3,0.0,79
2264,CA-2016-131065,14/11/2016,16/11/2016,Second Class,AA-10375,TEC-AC-10004145,500,2,0.0,115
2265,CA-2016-131065,14/11/2016,16/11/2016,Second Class,AA-10375,OFF-PA-10002479,5,1,0.0,2
2266,CA-2016-131065,14/11/2016,16/11/2016,Second Class,AA-10375,OFF-BI-10004970,8,2,0.0,4
2267,CA-2017-149146,12/10/2017,12/10/2017,Same Day,SM-20320,OFF-PA-10003919,8,2,0.2,3
2268,CA-2017-137470,17/09/2017,17/09/2017,Same Day,TP-21415,OFF-PA-10002001,13,2,0.0,6
2269,CA-2017-105480,20/12/2017,26/12/2017,Standard Class,DK-13225,OFF-PA-10002787,6,1,0.0,3
2270,CA-2017-105480,20/12/2017,26/12/2017,Standard Class,DK-13225,OFF-BI-10003291,7,1,0.2,2
2271,CA-2017-164917,02/12/2017,07/12/2017,Standard Class,MK-17905,OFF-AR-10004344,48,5,0.2,4
2272,CA-2015-102036,21/09/2015,27/09/2015,Standard Class,CS-12130,OFF-ST-10003123,200,6,0.0,48
2273,CA-2015-142944,06/03/2015,11/03/2015,Standard Class,JL-15850,FUR-FU-10000308,435,7,0.0,96
2274,CA-2015-142944,06/03/2015,11/03/2015,Standard Class,JL-15850,TEC-CO-10003763,1120,2,0.2,378
2275,CA-2014-157882,03/10/2014,08/10/2014,Second Class,AR-10405,FUR-TA-10001866,143,1,0.2,4
2276,CA-2014-157882,03/10/2014,08/10/2014,Second Class,AR-10405,FUR-CH-10002774,122,3,0.2,14
2277,CA-2014-104283,27/06/2014,01/07/2014,Standard Class,LM-17065,OFF-ST-10004337,306,5,0.0,0
2278,CA-2014-104283,27/06/2014,01/07/2014,Standard Class,LM-17065,FUR-TA-10001039,86,1,0.0,22
2279,CA-2014-104283,27/06/2014,01/07/2014,Standard Class,LM-17065,TEC-AC-10000109,224,4,0.0,54
2280,CA-2017-142622,30/10/2017,02/11/2017,First Class,JK-15625,FUR-CH-10003833,98,2,0.2,-6
2281,CA-2017-142622,30/10/2017,02/11/2017,First Class,JK-15625,FUR-CH-10004289,614,8,0.2,-23
2282,CA-2017-142622,30/10/2017,02/11/2017,First Class,JK-15625,FUR-BO-10004467,200,2,0.0,38
2283,CA-2016-132143,03/09/2016,05/09/2016,First Class,FM-14215,OFF-PA-10002713,48,7,0.0,22
2284,CA-2015-153108,05/03/2015,09/03/2015,Standard Class,SF-20200,TEC-PH-10001552,24,2,0.0,7
2285,CA-2015-153108,05/03/2015,09/03/2015,Standard Class,SF-20200,OFF-AP-10002222,61,7,0.0,16
2286,CA-2016-112676,05/05/2016,08/05/2016,First Class,PJ-18835,OFF-PA-10003971,14,3,0.2,5
2287,CA-2017-165687,17/11/2017,23/11/2017,Standard Class,CS-12355,OFF-AP-10004036,35,2,0.0,12
2288,US-2017-112928,01/06/2017,05/06/2017,Second Class,BB-10990,OFF-AP-10002287,17,5,0.2,1
2289,CA-2017-143343,10/06/2017,13/06/2017,First Class,BW-11200,OFF-AR-10002375,16,5,0.0,5
2290,CA-2017-115154,08/01/2017,11/01/2017,First Class,RS-19420,FUR-TA-10001950,893,2,0.0,80
2291,CA-2015-149342,20/04/2015,25/04/2015,Standard Class,TS-21160,TEC-PH-10001557,288,3,0.0,78
2292,CA-2015-149342,20/04/2015,25/04/2015,Standard Class,TS-21160,FUR-FU-10002937,595,6,0.0,298
2293,CA-2015-149342,20/04/2015,25/04/2015,Standard Class,TS-21160,OFF-PA-10001166,13,2,0.0,6
2294,CA-2015-130995,01/11/2015,06/11/2015,Standard Class,QJ-19255,TEC-PH-10000347,5,1,0.0,1
2295,CA-2017-127929,23/12/2017,27/12/2017,Standard Class,FM-14215,FUR-FU-10003708,182,3,0.0,38
2296,CA-2015-113145,01/11/2015,05/11/2015,Standard Class,VD-21670,OFF-PA-10002659,14,4,0.0,6
2297,CA-2015-113145,01/11/2015,05/11/2015,Standard Class,VD-21670,FUR-FU-10000965,260,5,0.0,106
2298,CA-2015-113145,01/11/2015,05/11/2015,Standard Class,VD-21670,TEC-PH-10001527,43,1,0.0,1
2299,CA-2015-113145,01/11/2015,05/11/2015,Standard Class,VD-21670,TEC-AC-10001838,1400,7,0.0,602
2300,CA-2015-113145,01/11/2015,05/11/2015,Standard Class,VD-21670,TEC-PH-10002597,504,4,0.0,126
2301,CA-2014-162362,14/11/2014,18/11/2014,Standard Class,JL-15505,OFF-BI-10000756,13,3,0.0,6
2302,CA-2014-162362,14/11/2014,18/11/2014,Standard Class,JL-15505,OFF-BI-10000546,12,4,0.0,6
2303,CA-2016-106558,17/01/2016,21/01/2016,Standard Class,DL-13495,TEC-AC-10001142,316,4,0.0,32
2304,CA-2017-157931,17/09/2017,22/09/2017,Second Class,MO-17800,FUR-CH-10000785,724,4,0.0,188
2305,CA-2017-157931,17/09/2017,22/09/2017,Second Class,MO-17800,OFF-PA-10000474,106,3,0.0,50
2306,CA-2016-115574,23/12/2016,24/12/2016,First Class,BP-11185,FUR-BO-10003441,141,2,0.3,-14
2307,CA-2015-160794,06/08/2015,08/08/2015,First Class,MS-17980,OFF-PA-10004156,27,3,0.2,10
2308,CA-2017-116225,05/11/2017,09/11/2017,Standard Class,SV-20935,TEC-AC-10001432,391,5,0.0,172
2309,US-2017-120418,11/06/2017,12/06/2017,First Class,BC-11125,FUR-CH-10001394,281,1,0.2,35
2310,US-2017-120418,11/06/2017,12/06/2017,First Class,BC-11125,OFF-ST-10002370,68,4,0.2,8
2311,US-2017-120418,11/06/2017,12/06/2017,First Class,BC-11125,OFF-AR-10002956,88,5,0.2,7
2312,US-2017-120418,11/06/2017,12/06/2017,First Class,BC-11125,OFF-AR-10001955,16,1,0.2,2
2313,US-2017-120418,11/06/2017,12/06/2017,First Class,BC-11125,OFF-ST-10001809,216,3,0.2,-49
2314,CA-2017-122035,20/07/2017,25/07/2017,Standard Class,EM-13825,OFF-LA-10004093,15,2,0.0,7
2315,CA-2017-122035,20/07/2017,25/07/2017,Standard Class,EM-13825,OFF-AP-10002118,416,2,0.0,112
2316,CA-2017-122035,20/07/2017,25/07/2017,Standard Class,EM-13825,OFF-BI-10000404,43,5,0.0,20
2317,CA-2017-122035,20/07/2017,25/07/2017,Standard Class,EM-13825,FUR-CH-10003833,183,3,0.0,27
2318,CA-2017-122035,20/07/2017,25/07/2017,Standard Class,EM-13825,OFF-BI-10002072,61,7,0.0,30
2319,CA-2017-122035,20/07/2017,25/07/2017,Standard Class,EM-13825,TEC-AC-10003095,390,3,0.0,133
2320,CA-2015-117828,23/12/2015,26/12/2015,First Class,BD-11500,OFF-AP-10001563,194,4,0.0,56
2321,CA-2017-165491,20/03/2017,24/03/2017,Standard Class,HW-14935,TEC-AC-10000358,266,7,0.0,64
2322,CA-2015-109470,31/12/2015,03/01/2016,Second Class,KC-16255,OFF-BI-10004492,95,3,0.0,45
2323,CA-2015-109470,31/12/2015,03/01/2016,Second Class,KC-16255,OFF-BI-10001072,61,4,0.0,28
2324,CA-2015-109470,31/12/2015,03/01/2016,Second Class,KC-16255,OFF-BI-10003707,76,5,0.0,38
2325,CA-2015-109470,31/12/2015,03/01/2016,Second Class,KC-16255,OFF-BI-10000977,365,12,0.0,168
2326,CA-2015-105102,15/09/2015,19/09/2015,Second Class,BM-11575,OFF-BI-10002082,80,3,0.2,30
2327,CA-2015-105102,15/09/2015,19/09/2015,Second Class,BM-11575,FUR-BO-10004709,46,1,0.2,1
2328,CA-2015-105102,15/09/2015,19/09/2015,Second Class,BM-11575,OFF-PA-10002365,13,2,0.0,6
2329,CA-2017-138422,23/09/2017,26/09/2017,First Class,KN-16705,OFF-EN-10004147,14,3,0.2,5
2330,US-2015-147739,25/12/2015,29/12/2015,Standard Class,JD-16150,FUR-FU-10001468,547,4,0.2,-68
2331,CA-2016-155187,24/09/2016,26/09/2016,Second Class,LA-16780,OFF-ST-10000642,42,2,0.0,3
2332,CA-2016-155187,24/09/2016,26/09/2016,Second Class,LA-16780,OFF-PA-10000380,42,5,0.0,21
2333,CA-2017-169285,21/03/2017,25/03/2017,Standard Class,RW-19690,OFF-PA-10004071,277,5,0.0,133
2334,CA-2017-169285,21/03/2017,25/03/2017,Standard Class,RW-19690,OFF-PA-10004971,6,1,0.0,3
2335,CA-2014-140886,30/09/2014,04/10/2014,Standard Class,KW-16570,OFF-AP-10000696,69,6,0.2,11
2336,CA-2017-152695,10/12/2017,10/12/2017,Same Day,CC-12220,OFF-EN-10004030,11,3,0.0,5
2337,CA-2017-152695,10/12/2017,10/12/2017,Same Day,CC-12220,OFF-AP-10000026,427,7,0.0,124
2338,CA-2014-110639,23/08/2014,23/08/2014,Same Day,RH-19495,OFF-PA-10003936,26,4,0.0,12
2339,CA-2014-110639,23/08/2014,23/08/2014,Same Day,RH-19495,OFF-PA-10004530,46,4,0.0,23
2340,CA-2014-121727,19/08/2014,24/08/2014,Standard Class,JK-15625,OFF-AR-10004930,11,2,0.2,2
2341,CA-2016-137736,10/11/2016,15/11/2016,Standard Class,DC-13285,OFF-AR-10004999,42,7,0.0,10
2342,US-2014-143231,31/12/2014,03/01/2015,First Class,GM-14455,FUR-FU-10002501,63,5,0.0,23
2343,US-2014-143231,31/12/2014,03/01/2015,First Class,GM-14455,TEC-AC-10000358,114,3,0.0,27
2344,US-2014-155894,26/07/2014,30/07/2014,Second Class,CL-11890,OFF-ST-10004804,124,3,0.2,-29
2345,CA-2016-119025,22/02/2016,28/02/2016,Standard Class,PV-18985,OFF-AP-10001205,490,9,0.0,137
2346,CA-2016-159373,13/03/2016,18/03/2016,Standard Class,LT-17110,OFF-PA-10000659,70,5,0.2,25
2347,CA-2016-159373,13/03/2016,18/03/2016,Standard Class,LT-17110,OFF-BI-10004141,1,2,0.8,-2
2348,CA-2016-159373,13/03/2016,18/03/2016,Standard Class,LT-17110,FUR-TA-10004619,558,5,0.3,0
2349,CA-2017-109701,02/12/2017,03/12/2017,Same Day,AM-10360,OFF-BI-10004187,9,6,0.2,3
2350,CA-2017-109701,02/12/2017,03/12/2017,Same Day,AM-10360,OFF-BI-10000632,69,2,0.2,23
2351,CA-2017-109701,02/12/2017,03/12/2017,Same Day,AM-10360,OFF-PA-10003724,11,2,0.0,5
2352,CA-2017-109701,02/12/2017,03/12/2017,Same Day,AM-10360,OFF-AP-10002765,79,3,0.0,22
2353,CA-2017-109701,02/12/2017,03/12/2017,Same Day,AM-10360,OFF-AR-10001868,10,6,0.0,5
2354,CA-2015-111514,31/08/2015,02/09/2015,First Class,SC-20260,FUR-BO-10002545,1553,7,0.2,201
2355,CA-2015-111514,31/08/2015,02/09/2015,First Class,SC-20260,OFF-BI-10002735,137,5,0.2,46
2356,CA-2015-111514,31/08/2015,02/09/2015,First Class,SC-20260,TEC-AC-10004864,37,1,0.0,16
2357,CA-2015-111514,31/08/2015,02/09/2015,First Class,SC-20260,TEC-MA-10000597,240,3,0.2,81
2358,US-2014-148838,17/03/2014,21/03/2014,Standard Class,CP-12340,FUR-TA-10003473,1580,7,0.4,-448
2359,US-2014-148838,17/03/2014,21/03/2014,Standard Class,CP-12340,FUR-TA-10001950,1072,4,0.4,-554
2360,US-2014-148838,17/03/2014,21/03/2014,Standard Class,CP-12340,FUR-TA-10004175,614,3,0.4,-123
2361,US-2014-148838,17/03/2014,21/03/2014,Standard Class,CP-12340,OFF-PA-10002960,35,7,0.0,16
2362,US-2014-148838,17/03/2014,21/03/2014,Standard Class,CP-12340,OFF-PA-10000919,155,4,0.0,76
2363,CA-2017-136497,16/04/2017,20/04/2017,Standard Class,RF-19840,OFF-BI-10001553,14,5,0.7,-10
2364,US-2016-108637,13/03/2016,18/03/2016,Standard Class,AB-10060,FUR-FU-10004864,128,2,0.0,41
2365,US-2016-108637,13/03/2016,18/03/2016,Standard Class,AB-10060,OFF-AP-10004540,160,2,0.0,45
2366,US-2016-108637,13/03/2016,18/03/2016,Standard Class,AB-10060,OFF-BI-10004965,46,4,0.0,21
2367,CA-2014-102295,24/11/2014,26/11/2014,Second Class,EH-13990,FUR-CH-10001714,121,1,0.2,-18
2368,CA-2017-123659,10/02/2017,13/02/2017,First Class,MN-17935,OFF-PA-10002464,23,4,0.0,11
2369,US-2016-129469,23/09/2016,27/09/2016,Standard Class,KL-16555,FUR-FU-10002298,533,6,0.2,-27
2370,US-2016-129469,23/09/2016,27/09/2016,Standard Class,KL-16555,OFF-AR-10000315,5,2,0.2,0
2371,CA-2017-155152,07/07/2017,09/07/2017,Second Class,MP-17965,TEC-AC-10004353,252,4,0.0,93
2372,CA-2016-159940,07/07/2016,11/07/2016,Second Class,BF-11020,FUR-FU-10004973,60,8,0.6,-27
2373,CA-2016-159940,07/07/2016,11/07/2016,Second Class,BF-11020,OFF-FA-10000936,3,1,0.2,1
2374,CA-2016-159940,07/07/2016,11/07/2016,Second Class,BF-11020,OFF-PA-10001609,24,9,0.2,8
2375,CA-2016-159940,07/07/2016,11/07/2016,Second Class,BF-11020,FUR-CH-10000785,253,2,0.3,-14
2376,CA-2017-119669,24/01/2017,30/01/2017,Standard Class,TP-21130,OFF-FA-10000053,6,3,0.0,0
2377,US-2014-164616,19/08/2014,21/08/2014,Second Class,MS-17770,OFF-BI-10001718,77,4,0.7,-59
2378,US-2014-164616,19/08/2014,21/08/2014,Second Class,MS-17770,OFF-SU-10004768,9,2,0.2,1
2379,CA-2015-148628,06/12/2015,11/12/2015,Standard Class,KM-16375,OFF-PA-10003883,33,5,0.0,15
2380,CA-2016-118052,06/05/2016,10/05/2016,Standard Class,BE-11455,OFF-FA-10004248,7,2,0.2,2
2381,CA-2016-118052,06/05/2016,10/05/2016,Standard Class,BE-11455,OFF-PA-10002581,50,2,0.2,15
2382,CA-2016-118052,06/05/2016,10/05/2016,Standard Class,BE-11455,FUR-FU-10004848,55,7,0.2,12
2383,US-2017-117534,25/03/2017,26/03/2017,First Class,CV-12295,OFF-AP-10002403,176,4,0.0,46
2384,US-2017-117534,25/03/2017,26/03/2017,First Class,CV-12295,OFF-AR-10003087,16,9,0.0,4
2385,US-2017-117534,25/03/2017,26/03/2017,First Class,CV-12295,OFF-BI-10002026,186,4,0.2,63
2386,US-2017-117534,25/03/2017,26/03/2017,First Class,CV-12295,TEC-PH-10000141,211,4,0.2,16
2387,US-2017-117534,25/03/2017,26/03/2017,First Class,CV-12295,TEC-CO-10000971,480,2,0.2,60
2388,CA-2015-145065,12/12/2015,15/12/2015,First Class,DK-13375,OFF-FA-10001229,8,2,0.0,4
2389,CA-2015-145065,12/12/2015,15/12/2015,First Class,DK-13375,OFF-BI-10002437,24,2,0.2,9
2390,US-2015-127040,06/12/2015,10/12/2015,Standard Class,SG-20605,OFF-PA-10004255,6,1,0.0,3
2391,US-2015-127040,06/12/2015,10/12/2015,Standard Class,SG-20605,OFF-PA-10001184,42,7,0.0,21
2392,US-2015-127040,06/12/2015,10/12/2015,Standard Class,SG-20605,TEC-AC-10002637,1620,9,0.0,97
2393,US-2015-127040,06/12/2015,10/12/2015,Standard Class,SG-20605,FUR-FU-10002878,114,4,0.0,42
2394,CA-2016-128111,17/03/2016,23/03/2016,Standard Class,CS-12355,OFF-AR-10000588,40,2,0.0,10
2395,CA-2015-137897,14/11/2015,19/11/2015,Standard Class,PJ-18835,TEC-AC-10002217,38,2,0.0,2
2396,CA-2015-137897,14/11/2015,19/11/2015,Standard Class,PJ-18835,TEC-AC-10001267,60,2,0.0,24
2397,CA-2015-137897,14/11/2015,19/11/2015,Standard Class,PJ-18835,OFF-PA-10004041,37,5,0.0,17
2398,CA-2017-169264,14/08/2017,16/08/2017,Second Class,NP-18700,OFF-LA-10001613,6,2,0.0,3
2399,CA-2017-169264,14/08/2017,16/08/2017,Second Class,NP-18700,OFF-AR-10000246,17,6,0.0,4
2400,CA-2017-147361,09/09/2017,15/09/2017,Standard Class,SB-20290,OFF-ST-10001809,629,7,0.0,13
2401,CA-2017-147361,09/09/2017,15/09/2017,Standard Class,SB-20290,OFF-ST-10002214,56,5,0.0,15
2402,CA-2017-145877,01/04/2017,04/04/2017,Second Class,AS-10090,OFF-ST-10000649,94,6,0.0,24
2403,CA-2017-145877,01/04/2017,04/04/2017,Second Class,AS-10090,OFF-EN-10001990,28,5,0.0,13
2404,US-2016-110170,27/09/2016,03/10/2016,Standard Class,HM-14860,FUR-BO-10000780,957,7,0.3,-225
2405,CA-2017-108574,07/10/2017,11/10/2017,Standard Class,MG-18145,TEC-AC-10002049,1116,9,0.0,201
2406,CA-2017-108574,07/10/2017,11/10/2017,Standard Class,MG-18145,TEC-PH-10003555,129,7,0.2,-29
2407,CA-2017-108574,07/10/2017,11/10/2017,Standard Class,MG-18145,TEC-PH-10000702,80,10,0.2,27
2408,CA-2017-144589,20/01/2017,25/01/2017,Standard Class,TM-21010,OFF-AR-10003631,24,5,0.0,8
2409,CA-2017-144589,20/01/2017,25/01/2017,Standard Class,TM-21010,TEC-PH-10003072,360,3,0.2,130
2410,CA-2017-155985,23/03/2017,25/03/2017,First Class,BE-11335,FUR-FU-10000758,212,8,0.0,76
2411,CA-2014-162684,01/08/2014,06/08/2014,Standard Class,AS-10630,OFF-FA-10000992,6,2,0.2,2
2412,CA-2015-142041,07/06/2015,09/06/2015,Second Class,EM-13810,OFF-BI-10004187,8,5,0.2,3
2413,CA-2014-151295,12/11/2014,16/11/2014,Standard Class,JA-15970,OFF-PA-10001947,12,2,0.0,6
2414,CA-2014-151295,12/11/2014,16/11/2014,Standard Class,JA-15970,FUR-TA-10002356,629,3,0.2,31
2415,CA-2016-156300,29/12/2016,02/01/2017,Standard Class,TB-21595,FUR-CH-10001714,754,5,0.0,60
2416,CA-2015-146087,06/07/2015,11/07/2015,Standard Class,PP-18955,FUR-BO-10002824,302,2,0.0,60
2417,CA-2017-168655,12/10/2017,18/10/2017,Standard Class,ML-18040,TEC-AC-10002842,595,5,0.0,95
2418,CA-2017-168655,12/10/2017,18/10/2017,Standard Class,ML-18040,OFF-BI-10002082,80,3,0.2,30
2419,CA-2016-107202,21/05/2016,28/05/2016,Standard Class,LC-16930,TEC-MA-10000112,2396,10,0.2,180
2420,CA-2017-159597,09/11/2017,14/11/2017,Standard Class,MC-17590,OFF-ST-10002289,64,2,0.0,3
2421,CA-2017-159597,09/11/2017,14/11/2017,Standard Class,MC-17590,TEC-AC-10004171,100,1,0.0,44
2422,CA-2016-155551,18/04/2016,23/04/2016,Standard Class,CR-12580,OFF-ST-10003656,230,3,0.2,-49
2423,CA-2016-155551,18/04/2016,23/04/2016,Standard Class,CR-12580,OFF-PA-10001560,10,2,0.2,3
2424,US-2017-147669,25/12/2017,30/12/2017,Standard Class,SV-20935,TEC-AC-10002473,159,7,0.2,42
2425,US-2017-147669,25/12/2017,30/12/2017,Standard Class,SV-20935,OFF-BI-10000632,13,1,0.7,-10
2426,US-2017-147669,25/12/2017,30/12/2017,Standard Class,SV-20935,FUR-TA-10002645,273,2,0.4,-105
2427,US-2017-147669,25/12/2017,30/12/2017,Standard Class,SV-20935,OFF-FA-10002975,39,13,0.2,13
2428,CA-2016-169922,11/06/2016,17/06/2016,Standard Class,MZ-17515,OFF-BI-10003784,1,4,0.8,-2
2429,CA-2016-169922,11/06/2016,17/06/2016,Standard Class,MZ-17515,OFF-BI-10001617,8,4,0.8,-14
2430,CA-2016-169922,11/06/2016,17/06/2016,Standard Class,MZ-17515,FUR-FU-10004415,13,7,0.6,-9
2431,CA-2017-100748,13/05/2017,20/05/2017,Standard Class,RB-19795,OFF-LA-10000240,58,8,0.0,27
2432,CA-2017-129805,28/12/2017,02/01/2018,Standard Class,HM-14860,FUR-FU-10001935,7,2,0.0,3
2433,CA-2014-148586,25/03/2014,01/04/2014,Standard Class,AZ-10750,FUR-CH-10002439,367,7,0.1,65
2434,US-2017-112613,28/05/2017,01/06/2017,Standard Class,JH-15910,TEC-PH-10001536,54,4,0.2,4
2435,CA-2015-154746,14/11/2015,17/11/2015,First Class,PJ-18835,OFF-EN-10001532,34,2,0.0,17
2436,CA-2015-154746,14/11/2015,17/11/2015,First Class,PJ-18835,OFF-AP-10003057,826,3,0.0,322
